target,ids,date,flag,user,text,weekday
4,1827821655,2009-05-17 11:31:04-07:00,NO_QUERY,AmandaWadsley,@user would you be the best person in the world and explain what a drake concert is?? xx,Sunday
0,2263623399,2009-06-21 01:19:57-07:00,NO_QUERY,giannadimson,"@user I'm sick, too.",Sunday
4,1830926221,2009-05-17 17:51:41-07:00,NO_QUERY,terreesuhh,My happiness is back! Even though i hate certain things... &lt;3,Sunday
4,1979285327,2009-05-31 02:23:40-07:00,NO_QUERY,kevchau,loves watching hk drama &quot;duke of mount deer 2000&quot;; sigh ... made my day!,Sunday
0,1981592768,2009-05-31 09:28:57-07:00,NO_QUERY,LizinNY,@user Sums it up nicely. [http],Sunday
4,1833535997,2009-05-17 23:36:10-07:00,NO_QUERY,Ambeizzle,Feeling completely validated and having a purpose and completely wanted. GREAT WEEKEND!,Sunday
4,1825029858,2009-05-17 04:01:47-07:00,NO_QUERY,iamtonywang,I'm a freshman on twitter.,Sunday
4,1559611728,2009-04-19 11:35:43-07:00,NO_QUERY,karenpatacsil,is at game one of the lakers vs jazz!,Sunday
0,1981143495,2009-05-31 08:30:58-07:00,NO_QUERY,madamerisette,My mom just asked me if I can skip training tomorrow because it's flooded near our village. I don't want to.,Sunday
4,1986049452,2009-05-31 18:14:31-07:00,NO_QUERY,CelebAnonymous,@user I'm 100% anti-religious so no blessings necessary. I actually enjoyed tweeting with you...even if you are a religious nut,Sunday
4,1755508681,2009-05-10 09:19:12-07:00,NO_QUERY,AdmireMyAttire,Didn't fall asleep at the party last night and managed to have a blast!,Sunday
0,2069262260,2009-06-07 15:33:22-07:00,NO_QUERY,loveandbooze,How did i manage to find a set of 5 cars driving 100 mph. I like them! Too bad i have to stop for gas soon,Sunday
4,1984600029,2009-05-31 15:25:41-07:00,NO_QUERY,ChloeLyzun,Graduation dinner I love my grads!,Sunday
0,2265836804,2009-06-21 07:24:24-07:00,NO_QUERY,KidKJ_21,@user lol you not gone do it I'll just have to imagine it until I make my own trip there,Sunday
4,2062766861,2009-06-07 00:13:48-07:00,NO_QUERY,Criminal_Damage,Just congratulated my dad with fathers day now gonna eat and later go to my grandma to eat cepelinai,Sunday
0,1827554721,2009-05-17 10:57:36-07:00,NO_QUERY,sinceday1,"@user she's gona miss you, ladybug.",Sunday
0,1981025228,2009-05-31 08:14:32-07:00,NO_QUERY,olympicpnw,Didn't get a ride on their boat [http],Sunday
4,1754329686,2009-05-10 05:53:21-07:00,NO_QUERY,crazysims12,[http] Got they are awsome with a capital P. Aha off to lucys to eat some toast,Sunday
0,2063417425,2009-06-07 02:34:27-07:00,NO_QUERY,SarahIsaacs,I finally received a comment on my blog...it was spam,Sunday
0,2264509200,2009-06-21 04:05:46-07:00,NO_QUERY,Cassie115,This night is terrible;( I could not sleep because tooth of ached But Im hope that this day is cool,Sunday
4,1759503575,2009-05-10 19:21:28-07:00,NO_QUERY,rpguy_ad,"Oh yes, and Row Row Fight The Power! or something!",Sunday
0,2066809086,2009-06-07 11:12:36-07:00,NO_QUERY,ThespianQ,"Off to drive my parents to some meeting point so they can go on their way to the Mayo Clinic... Good luck, dad",Sunday
4,1825239836,2009-05-17 04:56:28-07:00,NO_QUERY,velocit,i has internets again... woot!!! thanks @user and @user,Sunday
4,1985507610,2009-05-31 17:14:14-07:00,NO_QUERY,NoeIsaac,Needs new music ideas,Sunday
4,2069622468,2009-06-07 16:13:00-07:00,NO_QUERY,MandyStocker,Work sucked. I'm sneaking over to branhaven to meet up with Aaron. My parents think I'm running. I really like him.,Sunday
4,1979342482,2009-05-31 02:38:06-07:00,NO_QUERY,acidicice,"@user It's weird not seeing it everyday. We were surrounded by mountains, but it's not the same!",Sunday
4,1985051000,2009-05-31 16:19:53-07:00,NO_QUERY,MaryAnnFritzieC,@user whoah! you have twitter?! coolio!,Sunday
0,1827921569,2009-05-17 11:43:26-07:00,NO_QUERY,JennyRay28,@user Its sad,Sunday
4,1980187790,2009-05-31 05:59:13-07:00,NO_QUERY,MorganARay,is up really early just in time to catch up on some softball before church,Sunday
0,1826170856,2009-05-17 07:51:41-07:00,NO_QUERY,RunKasperRun,"Is tired, but happy. No hockey practice today",Sunday
4,1827493714,2009-05-17 10:49:45-07:00,NO_QUERY,swalsh4,"@user you did a great job in first service!! Especially liked the part about walmart and buying water, funyons and ammo",Sunday
0,1827636759,2009-05-17 11:07:47-07:00,NO_QUERY,hobosexual,"star trek today? FINALLY? idk, dnw to jinx it",Sunday
4,1754024537,2009-05-10 04:37:47-07:00,NO_QUERY,kiwkayzzz,"@user okey,your welcome yaaa hihihi",Sunday
0,1985072628,2009-05-31 16:22:28-07:00,NO_QUERY,AmyHarber,@user sizemore and betancourt to the dl today!,Sunday
4,1827762607,2009-05-17 11:23:40-07:00,NO_QUERY,TheNix,"Drinking wine, eating BBQ and talking shit at my aunts was nice.",Sunday
4,2064784760,2009-06-07 07:09:47-07:00,NO_QUERY,MASeComm,Only just made it before 3pm Friday! Have you McValue Lunch-ed this week? [http] #fb,Sunday
4,1759389203,2009-05-10 19:06:20-07:00,NO_QUERY,NickRoseway,at home..relaxing,Sunday
4,1982200977,2009-05-31 10:43:52-07:00,NO_QUERY,ashcrowlovv,REBLOG IF YOU LIKE TO REBLOG THINGS. - letseatstrawpasta: [http],Sunday
4,2174660545,2009-06-14 23:01:47-07:00,NO_QUERY,ndm9one,@user your more &quot;for me&quot;,Sunday
4,1827381846,2009-05-17 10:35:30-07:00,NO_QUERY,JemInDaSoo,I am having such a hard time keeping this secret from the fam...hurry up middle of June,Sunday
4,2174920695,2009-06-14 23:38:05-07:00,NO_QUERY,ausher8,@user i need to get to bed anyway,Sunday
0,2169495306,2009-06-14 14:35:52-07:00,NO_QUERY,JoBrosObsession,So Tired But i have to go to skool... ewwww,Sunday
0,1984266206,2009-05-31 14:46:07-07:00,NO_QUERY,mjhand,working til 10pm. it's so slow here at hyvee floral...,Sunday
4,2067837164,2009-06-07 13:02:44-07:00,NO_QUERY,jasonkenney,"@user I can get you McDonnell, Bolling or Cuccinelli signs if you really need something for the yard",Sunday
4,1685968124,2009-05-03 03:02:34-07:00,NO_QUERY,LittlestarRed,"@user Are You staying? You know You Should get some Sleep LOL.Not that I'm complaining, just care about You x",Sunday
4,1685888574,2009-05-03 02:36:53-07:00,NO_QUERY,whatsimada,need some cup of noodles... college life,Sunday
0,1557179062,2009-04-19 02:28:51-07:00,NO_QUERY,jess_xx,"school tomorrow, i wont last a whole term.",Sunday
0,1688031970,2009-05-03 10:10:43-07:00,NO_QUERY,igog_1,whooooaaa another one of those doomsday dreams!!,Sunday
4,1754354262,2009-05-10 05:58:44-07:00,NO_QUERY,primatage,"@user lol this is true. checked the work, nice",Sunday
0,1983404725,2009-05-31 13:05:32-07:00,NO_QUERY,peppypep1,"Being ill, it's not fun",Sunday
4,1983293458,2009-05-31 12:52:47-07:00,NO_QUERY,inkfrog,@user We're here for you if you'd like to give our system a try.,Sunday
0,2068849663,2009-06-07 14:48:43-07:00,NO_QUERY,Mezzie1221,@user Cat took my crayon today in nursery.. I wasn't happy.,Sunday
4,1557920701,2009-04-19 06:34:42-07:00,NO_QUERY,ShannonGrissom,@user Ahem.... 1970,Sunday
0,2066204547,2009-06-07 10:04:56-07:00,NO_QUERY,bmontana1989,"@user The voicemail warning never seems to work, does it...people still get mad at me too when I don't return thier calls",Sunday
0,1825970107,2009-05-17 07:21:43-07:00,NO_QUERY,momma2bean,Sad to say but we won't be @user this morning. T only slept for 4 hrs all night and still isn't sleeping.,Sunday
0,2174641428,2009-06-14 22:59:28-07:00,NO_QUERY,StDAY,Ew. I've still got an hour left. Blegh.,Sunday
4,1560006403,2009-04-19 12:36:24-07:00,NO_QUERY,xShaylx,"@user lol, you'll get the hang of it sooooon!",Sunday
4,1982166961,2009-05-31 10:39:46-07:00,NO_QUERY,oh_rosie,@user Haha! Here's a random fact in return - it's Finlay's 9th birthday today,Sunday
4,2068762697,2009-06-07 14:39:15-07:00,NO_QUERY,confusedkate,"mmm, maybe time for a nap? lovin lazy days",Sunday
4,2065166933,2009-06-07 08:02:16-07:00,NO_QUERY,rodrigdb,"@user Good morning, Billy!",Sunday
4,2071990008,2009-06-07 20:12:51-07:00,NO_QUERY,xxlogannn,"hmmm well that was gross. anyway, this better be a summer to remember, in GOOD ways! btwww, i loveee @user.",Sunday
0,2064351870,2009-06-07 06:01:28-07:00,NO_QUERY,Rohan_01,@user tweet wid me as welll.....,Sunday
0,2266885733,2009-06-21 09:15:45-07:00,NO_QUERY,MeliziXX,"@user yeahh it's stupid how much they showed, that bit they showed was funny, but not as funny as some other stuff",Sunday
0,1985943960,2009-05-31 18:04:04-07:00,NO_QUERY,VarrenAKABabyV,@user xxx... na just havent been sleeping much.,Sunday
0,2063692364,2009-06-07 03:41:57-07:00,NO_QUERY,Suzy_Beee,Lost my earphones and now using a crap pair that have a volume limit. This sucks i miss my skullkandy,Sunday
4,1759350178,2009-05-10 19:01:20-07:00,NO_QUERY,hamavin,[http] i made this for my best friend,Sunday
4,1685573017,2009-05-03 01:00:41-07:00,NO_QUERY,erikbernskiold,@user You can always do or . One character shorter ;),Sunday
4,2065460235,2009-06-07 08:38:29-07:00,NO_QUERY,dy0ulee,@user LOL. Me too!,Sunday
4,1754793308,2009-05-10 07:24:10-07:00,NO_QUERY,awduncan,Just gave Izzie a mothers day bath with bumble and bumble shampoo Its all I had...,Sunday
4,1979732073,2009-05-31 04:16:48-07:00,NO_QUERY,lindaaar,"Bored, wanna do something.. Wanna hang out? maybe maybe",Sunday
4,2066375820,2009-06-07 10:24:08-07:00,NO_QUERY,Huntertainment,New video coming up pretty soon,Sunday
4,1558977087,2009-04-19 09:55:34-07:00,NO_QUERY,xSiobhanJanex,no matter what films will always be cheesy whenever it was made.....and you've gotta love it!,Sunday
4,2065041852,2009-06-07 07:45:49-07:00,NO_QUERY,Nicky1611,I'll go and see my granny now That will make her happy,Sunday
4,2174537607,2009-06-14 22:45:45-07:00,NO_QUERY,janeylicious,"@user @user for the record, you two are assholes",Sunday
4,1827953689,2009-05-17 11:47:26-07:00,NO_QUERY,HEYYMandyy,Ahhh! I Got I Just Found Out That I Got Into Miami University! I'm Freaking Out Right Now,Sunday
4,1692255055,2009-05-03 19:36:14-07:00,NO_QUERY,OnBurntWingz,"Waiting on the bf to get here. Its takin forever, &amp;&amp; watchin Everybody loves Raymond. Cuz i love Raymond",Sunday
4,1979468128,2009-05-31 03:10:33-07:00,NO_QUERY,soaprookie,Good morning and...FYI...I am not a soap maker...I am a soap watcher...,Sunday
0,1692984286,2009-05-03 21:15:46-07:00,NO_QUERY,darksbane,"Making garlic bread, its taking longer than i would like",Sunday
4,1831238146,2009-05-17 18:29:22-07:00,NO_QUERY,jonaslove128,@user [http] - haha REALLY?! that made my dayy!,Sunday
0,1558552987,2009-04-19 08:43:30-07:00,NO_QUERY,adaaam,Awww! It's the last day of spring break,Sunday
0,2063540772,2009-06-07 03:04:35-07:00,NO_QUERY,Geof_Beck,"Missing my Wife, while she is holidaying without me",Sunday
0,1985710533,2009-05-31 17:37:39-07:00,NO_QUERY,StephMuntean,@user i tried to call back,Sunday
4,1556793568,2009-04-19 00:22:26-07:00,NO_QUERY,Simon,"Good news : Ubuntu Amazon EC2 RC1 is released, with Landscape support - infos here [http]",Sunday
4,1753836356,2009-05-10 03:42:18-07:00,NO_QUERY,el1e,"has had a wonderful day with some gorgeous girls, followed by dinner and drinks with the Swedes",Sunday
4,2064351255,2009-06-07 06:01:22-07:00,NO_QUERY,naomilovesyou,"Hi, my name is Naomi and I hate physics",Sunday
0,1986778957,2009-05-31 19:18:31-07:00,NO_QUERY,andrewwscott,"Was crushing my table, 16k chips, when we got broken new table much tougher. Got AA twice, made no money. Got JJ, lost big pot to flu ...",Sunday
0,1759933835,2009-05-10 20:16:56-07:00,NO_QUERY,marisadeh,@user oh noes,Sunday
0,2065140305,2009-06-07 07:58:59-07:00,NO_QUERY,carlquested,[http] - i miss my taz cat,Sunday
4,2065904345,2009-06-07 09:31:04-07:00,NO_QUERY,NKANGEL74,@user OMG it was insane last night! Will put my pix and vids up on FB,Sunday
4,2065591968,2009-06-07 08:54:39-07:00,NO_QUERY,wuschelcore,"tidy up, get dressed aaaand yeah.. wait for fiona then.",Sunday
4,1979641831,2009-05-31 03:55:02-07:00,NO_QUERY,nat_balanza,@user hi kawagz. sore loser si lebron; he fell for his own hype e.,Sunday
0,1833249973,2009-05-17 22:42:58-07:00,NO_QUERY,jiaNElly04,i wAnnA gO tO tayLor's feArlesS conCert tOo bAd i'M sooOOO fAr awAy!!!,Sunday
0,2065583160,2009-06-07 08:53:34-07:00,NO_QUERY,goldielocks92,@user your right were stuck coz our feet dont work atm,Sunday
0,2174915924,2009-06-14 23:37:21-07:00,NO_QUERY,gretchengivesin,@user sorry. i love love you. kitten isn't helping things?,Sunday
4,1753727482,2009-05-10 03:07:20-07:00,NO_QUERY,Ravenspirit41,Hello everyone im just sitting here rocking out to 9412 sam on the air The best classic rock station on twitter here,Sunday
4,1759388739,2009-05-10 19:06:16-07:00,NO_QUERY,BamaBlockhead,@user You get double the recognition. I've been there too.,Sunday
4,1558214843,2009-04-19 07:39:39-07:00,NO_QUERY,dongyanatics,@user hi! so you do VO? cool! have you worked w/ Dong/Yan? are you also a Dong-Yan fan?,Sunday
0,1693554065,2009-05-03 22:56:06-07:00,NO_QUERY,stephsdabest,@user lol does it hurt? &amp;&amp; I don't understand why people have babies if they know they don't want it smt so depressin,Sunday
0,2266658082,2009-06-21 08:53:06-07:00,NO_QUERY,Reina_Latina143,I tried to sleep in but that really didnt work out the way I thought Waffles or a bagel? Hmmm...,Sunday
4,2062993705,2009-06-07 01:00:04-07:00,NO_QUERY,NickJisMYman,making a niley video,Sunday
4,1978844279,2009-05-31 00:40:00-07:00,NO_QUERY,christinavuong,Saw the movie &quot;Up&quot; today. It was a cute movie.,Sunday
4,1559162432,2009-04-19 10:25:29-07:00,NO_QUERY,__lizard__,is in Rhodes guiding guests,Sunday
0,1693227675,2009-05-03 21:55:19-07:00,NO_QUERY,joshnunn,@user For when you're back on tonight:,Sunday
4,1980386753,2009-05-31 06:35:33-07:00,NO_QUERY,IsMaithJessCais,hmm ifringe dried nicely :] i dont think ill straighten my fringe,Sunday
0,1687155567,2009-05-03 07:55:41-07:00,NO_QUERY,mannersandmoxie,"@user - ah, yes, and my little temptress speaks up. Of course the iphone is yummy, oooo very yummy. But I have Verizon.",Sunday
4,1981611833,2009-05-31 09:31:19-07:00,NO_QUERY,rey_z,"@user it'll be fine, you're a little genius slightly concerned about tuesday as i havent started revising yet. my bad.",Sunday
4,1685483429,2009-05-03 00:35:27-07:00,NO_QUERY,pink89,got another haircut,Sunday
0,1986488343,2009-05-31 18:54:14-07:00,NO_QUERY,bff_jill,Great im never getting internet again. Now im stuck to check everything on my phone forever &gt;:[ ughhh!,Sunday
4,1557032102,2009-04-19 01:38:03-07:00,NO_QUERY,DNACowboy,"@user Hey, darlin'! Tearin' it up, again?",Sunday
0,1979452706,2009-05-31 03:06:32-07:00,NO_QUERY,BlG_AL,@user thats COOL all need is a iphone now,Sunday
4,1753584338,2009-05-10 02:22:26-07:00,NO_QUERY,einsteinradio,"@user Well there's you, another Twiiter person...erm...difficult to say really... Let's just say that you could fit all into a minibus!",Sunday
0,1692603839,2009-05-03 20:21:35-07:00,NO_QUERY,workboots,my friday consisted of rain a crazy bus driver a stranger's house and missing a fall out boy concert probably the worst day of my life,Sunday
0,2067306754,2009-06-07 12:06:51-07:00,NO_QUERY,Nala_Bear,"Oh geeze. After your talk of this last night, I'm terribly sorry.",Sunday
0,1832784462,2009-05-17 21:29:41-07:00,NO_QUERY,candiwax,earthquake,Sunday
4,1980263232,2009-05-31 06:13:16-07:00,NO_QUERY,Reid_Speed,At work. Most likely able to make practice. &gt;Speed&lt;,Sunday
4,1984187626,2009-05-31 14:36:43-07:00,NO_QUERY,Mella1981,"Cont. - Baracks family is dead (not his kids, wife but parents, and g-parents.) As long as it's legal, do whatever makes you happy.",Sunday
4,1827405042,2009-05-17 10:38:26-07:00,NO_QUERY,CseriKriszti,Almost ready with the new website for my parents....so excited about It will be a huge surprise for Them,Sunday
0,2264018006,2009-06-21 02:31:11-07:00,NO_QUERY,ksekher,"Finished watching Monsters Vs Aliens - Avg movie, nothing impressive. Everything about that movie is disappointingly typical and dull",Sunday
0,1981535628,2009-05-31 09:21:33-07:00,NO_QUERY,nczerniejewska,i had to cancel my trip to paris too much work here in LA,Sunday
0,2071006216,2009-06-07 18:40:26-07:00,NO_QUERY,katypery,@user i thought you were supposed to ask her about me too?,Sunday
4,1982066512,2009-05-31 10:27:34-07:00,NO_QUERY,mxwong90,@user hahaha def. lazy sunday. i just woke up,Sunday
4,2066716842,2009-06-07 11:02:33-07:00,NO_QUERY,iSmoney,"he is cute &amp; rain sucks! @user i have an outfit for the hippie day, it's hilarious",Sunday
4,1686138955,2009-05-03 03:58:05-07:00,NO_QUERY,becki_lily,"Ahh hangover free again. Just lazy. Good night out, saw lots of people I knew from years ago",Sunday
4,2070000721,2009-06-07 16:55:23-07:00,NO_QUERY,courttt_ahh,"@user wow. thats original. &lt;3 i will pass my shades down to you,",Sunday
4,2072188952,2009-06-07 20:33:31-07:00,NO_QUERY,fnordine,"I found Roxy Music. Interesting band, now I'm gonna try all the cds and pick favorites.",Sunday
4,2174946724,2009-06-14 23:41:58-07:00,NO_QUERY,kimitwi,@user have fun,Sunday
4,1979581482,2009-05-31 03:39:59-07:00,NO_QUERY,RoeBloodBathx,Hey @user thanks for the follow!,Sunday
0,2265233371,2009-06-21 06:06:36-07:00,NO_QUERY,Starrgirrl_ox,"mahnn... i just washed my hair, and its went totally greasy again ! &quot;/",Sunday
4,1827572979,2009-05-17 10:59:56-07:00,NO_QUERY,mgiraudofficial,@user love your pic!,Sunday
4,1983950154,2009-05-31 14:08:58-07:00,NO_QUERY,shes2pretty,@user,Sunday
4,1687562644,2009-05-03 09:01:27-07:00,NO_QUERY,vanwau,@user having lazy sunday updating ipod ... yeah can I handle the excitement LOL,Sunday
4,1827438087,2009-05-17 10:42:38-07:00,NO_QUERY,DRhaeWorld,I'm feelin twitterlicious bout them Rockets today,Sunday
4,2064685784,2009-06-07 06:55:20-07:00,NO_QUERY,hollie_dempsey,"Saw I love you, man today.. one word: HILARIOUS. Seriously couldn't stop laughing. Definitly a dvd I want to invest in in the near future",Sunday
0,1691231606,2009-05-03 17:23:48-07:00,NO_QUERY,sARAHdINKEL,I'm in love with the Derby!!! Unpacking,Sunday
0,2265327060,2009-06-21 06:19:55-07:00,NO_QUERY,krissamarie,"aww, em not feeling well",Sunday
0,1685775348,2009-05-03 02:00:57-07:00,NO_QUERY,boywonder101,Tuned into Radio316's classical music show. Missed 2 hours of it though,Sunday
4,1693322325,2009-05-03 22:11:50-07:00,NO_QUERY,SherryRestifo,"beginning to wonder if my @ messages are getting seen... i should probably aim for non celebrities, though... haha",Sunday
4,2065608566,2009-06-07 08:56:37-07:00,NO_QUERY,JABoothifa,@user Do you think we may soon be liberated from the dictatorship of the Left then Cazza? A dream surely....,Sunday
0,2263740570,2009-06-21 01:40:29-07:00,NO_QUERY,Stan_229,@user Sundays are the days before school,Sunday
4,2069360303,2009-06-07 15:44:06-07:00,NO_QUERY,wbahner,@user You'se welcome,Sunday
0,2068057006,2009-06-07 13:25:27-07:00,NO_QUERY,Santiago_Steph,I wish i was in california.,Sunday
4,1685792314,2009-05-03 02:06:13-07:00,NO_QUERY,pops28,"@user anytime Jen... For you, no problem",Sunday
0,1984147061,2009-05-31 14:32:00-07:00,NO_QUERY,_FunkyFreshhh,"@user You can't dedicate to something then back out, thats not fair to us",Sunday
4,1825262740,2009-05-17 05:01:45-07:00,NO_QUERY,breza_juanita,"@user Orals are crappy, but my modus operandi is 'vaguely know what subjects they're going to ask you and learn the vocab'",Sunday
4,2063811733,2009-06-07 04:10:12-07:00,NO_QUERY,danmatthews,"That's the comments up to standard, now to add some sexy shadowbox support. @user you may be getting some DMs!",Sunday
0,2072505658,2009-06-07 21:09:26-07:00,NO_QUERY,lostonli,Reluctantly going to sleep - don't want to be any closer to waking up to another rainy week ahead,Sunday
4,2069379272,2009-06-07 15:46:11-07:00,NO_QUERY,pealuh,I need plaid pants for @user,Sunday
0,2267006717,2009-06-21 09:28:11-07:00,NO_QUERY,sweetener,lost pinky choc's recipe it came from my niece name --,Sunday
0,2169499766,2009-06-14 14:36:18-07:00,NO_QUERY,teddy_dunn,"@user awww, i'm sorry. i hope you get better",Sunday
4,2064304282,2009-06-07 05:53:01-07:00,NO_QUERY,chelle_louise,"@user aww it sounds lovely yeh i took quite a few pics, people took videos too so they should be all up on fb soon! xxx",Sunday
0,1688962933,2009-05-03 12:18:46-07:00,NO_QUERY,SunKissd,@user man everybody's getting crazier and crazier. WTF is going on? Has it always been like this or are we just getting older?,Sunday
4,1691089943,2009-05-03 17:04:12-07:00,NO_QUERY,carolsandoval,@user sup carlosss,Sunday
0,2069622690,2009-06-07 16:13:02-07:00,NO_QUERY,JaanaChloe,Twitter is becoming wackk w.out my biffffel,Sunday
4,1980682456,2009-05-31 07:24:13-07:00,NO_QUERY,LucilleRicardo,"@user Date????? Details, please!!!",Sunday
4,2064059179,2009-06-07 05:05:04-07:00,NO_QUERY,shell365,well logging off for now be back later,Sunday
4,1979704928,2009-05-31 04:10:11-07:00,NO_QUERY,Shawee23,@user Yep.. We spent time together for 1 1/2 hours only.. I needed to go back to church for our 2nd service dance..,Sunday
4,1693508511,2009-05-03 22:46:47-07:00,NO_QUERY,boxOFjuice,@user *throws an apple*,Sunday
0,2071679966,2009-06-07 19:46:02-07:00,NO_QUERY,heathergaines,I realy want to see 9to5 the musical! I love Dolly Parton.,Sunday
0,1825429302,2009-05-17 05:40:11-07:00,NO_QUERY,DaimyRain,hello sunday 9:30. let's get productive. i wish i had cookies,Sunday
0,1981756198,2009-05-31 09:49:40-07:00,NO_QUERY,TyRant001,"working on the last work booklet for psychology, which has NOTHING to do with psychology",Sunday
4,1824974298,2009-05-17 03:46:43-07:00,NO_QUERY,micahizkewl,"@user I love poptarts there amazing ,",Sunday
4,1978938280,2009-05-31 01:00:23-07:00,NO_QUERY,Ianoma,@user you might be! good times tonight,Sunday
4,1827779427,2009-05-17 11:25:48-07:00,NO_QUERY,youngreen50,"DAMN!! Angels &amp; Demons Was Awesome, Really Good Movie.. I Need To Watch It Again But In A Movie Theater",Sunday
0,1981946568,2009-05-31 10:12:52-07:00,NO_QUERY,YairaBermudez,@user he he he lol girl i'm sorry but u most def missed a great show !,Sunday
0,1759575238,2009-05-10 19:31:03-07:00,NO_QUERY,melissaox,"@user I found it, uninteresting. I lost interest.",Sunday
4,1827822893,2009-05-17 11:31:13-07:00,NO_QUERY,lilshields3,im sooooooooo proud of Casey!!!!! girls ive had a blast with jr miss!!!! i wish they had a senior miss now!!!!,Sunday
4,2069866474,2009-06-07 16:40:20-07:00,NO_QUERY,thisiswaar2,@user Okay. I'll be here.,Sunday
4,1981128802,2009-05-31 08:29:00-07:00,NO_QUERY,iheartguitars87,i hear nerds are the way to go.. so im going nerd hunting today,Sunday
4,1979771081,2009-05-31 04:26:20-07:00,NO_QUERY,teale,"@user are you being cheeky Mr Smith? Yes, gotta admit, I have become a Twitter maniac of late...",Sunday
4,1824843789,2009-05-17 03:11:13-07:00,NO_QUERY,baby_shellz,can't think of much else to do today but lie in bed and watch tv,Sunday
0,2064532275,2009-06-07 06:31:27-07:00,NO_QUERY,itsfrasier,"Yay @user the sun is finally out here also, but we're not drinking any Kriek",Sunday
4,1980065264,2009-05-31 05:33:40-07:00,NO_QUERY,ThatAngelGirl,today. I am going to continue learning the Dreamweaver and load Photoshop to learn next,Sunday
4,1981340508,2009-05-31 08:56:59-07:00,NO_QUERY,lizamtl,@user I'm liking this play by play lol ENJOY!,Sunday
0,1986240942,2009-05-31 18:32:31-07:00,NO_QUERY,fuzzypigz,"@user Ah, okay-someone made a crack about having his profile private. Said blocked him because his private setting wasn't &quot;cool&quot;.",Sunday
0,1754997020,2009-05-10 07:58:57-07:00,NO_QUERY,melissakania,"Woo, got in Internet Explorer! too bad I won't be home at 2:30 to watch the gold game, I have to work",Sunday
0,1981024541,2009-05-31 08:14:26-07:00,NO_QUERY,JohnnyChalk,yer. been busy with school and homework. BORING gonna update a lot more now.,Sunday
0,1988705514,2009-05-31 23:08:14-07:00,NO_QUERY,Djyouwish,I got to go campin for 3days I heard there's no towers and stuff so I can't tweeter or I'm my bf abd my bestie blehck,Sunday
0,1688885534,2009-05-03 12:08:28-07:00,NO_QUERY,MadhurRamani,"(A very, very reluctant) Attempt #3 at correcting sleep pattern.. Last attempt made UNSUCCESSFULLY a month ago.. Gud Nite",Sunday
0,1986941724,2009-05-31 19:32:52-07:00,NO_QUERY,celebinvasion,@user the video was removed already.,Sunday
4,1685694982,2009-05-03 01:36:17-07:00,NO_QUERY,truehearts,@user yeah!!! proud to be a Filipino!!! its all about keeping the feet on the ground. Pacman rocks!,Sunday
0,1982312348,2009-05-31 10:57:33-07:00,NO_QUERY,ColinMacD,"@user yah, but PITA to soft unlock and only good for SD. Not sure it's worth it",Sunday
0,2265945389,2009-06-21 07:36:48-07:00,NO_QUERY,amirahamir,has made her career choice tonight. Dra Saya mahu heart to heart talk. I don't know if it's the right choice.,Sunday
4,1979598428,2009-05-31 03:44:19-07:00,NO_QUERY,qalice,"??? ??? ???? ?????, ?? Snow Patrol ????????? ?? U2 ? ??????! so happy",Sunday
4,2065042051,2009-06-07 07:45:51-07:00,NO_QUERY,kwfromnj,@user aww thank you,Sunday
4,2072070765,2009-06-07 20:21:03-07:00,NO_QUERY,wildcatsr2us,Welcome to the No Prowler Zone,Sunday
0,2232657831,2009-06-18 20:12:42-07:00,NO_QUERY,angie12_xx,it's twitter.... and yes it's annoying me..... and we found her... tad,Thursday
0,2229421794,2009-06-18 15:42:24-07:00,NO_QUERY,Honey014,@user even though you drink and think it is cool.,Thursday
4,2031913697,2009-06-04 10:30:04-07:00,NO_QUERY,KuPanDaRedbone,"@user hahaha yes I did have it, on Sunday I tried it. I didn't tell u? Lol well I put too much rum so I turned it into a smoothie!",Thursday
0,2230520392,2009-06-18 17:13:46-07:00,NO_QUERY,childhood,@user But huge Thighs are better for choke holds with your legs #bookieb,Thursday
0,1795357459,2009-05-14 07:37:48-07:00,NO_QUERY,katyanoctis,Never drinking like I did last night again. I only had one drink too many but that one drink was all it took to get me sick.,Thursday
4,1956715857,2009-05-28 22:30:39-07:00,NO_QUERY,mattehh,"fuck yeah, 3OH!3 coming to aus in october",Thursday
0,2234232076,2009-06-18 22:40:06-07:00,NO_QUERY,milfette,"@user @user even though i love my tenny tiny tweetie, i think i gotta set up tweetdeck too",Thursday
0,2229195089,2009-06-18 15:24:25-07:00,NO_QUERY,notsonormalhuh,finally finished reformatting old computer... it took forever.,Thursday
0,2229223843,2009-06-18 15:26:41-07:00,NO_QUERY,_ashleyyy_,In too much pain to drive Avery and i said were gonna be crippled my the time were 16. Thats what volleyball does to you.,Thursday
0,2219369358,2009-06-18 00:22:53-07:00,NO_QUERY,jezfuk,on the underground today i was told i was very handsome........ by some Korean bloke,Thursday
0,2324494320,2009-06-25 03:17:54-07:00,NO_QUERY,stargatejohn,Another pic of the car [http],Thursday
0,2232536946,2009-06-18 20:02:52-07:00,NO_QUERY,xteri,looking at pics from back then makes me my hair was so healthy then. lesson: when u encounter BAD drama dont take it out on your hair!!,Thursday
0,2227206018,2009-06-18 12:54:31-07:00,NO_QUERY,stephanegelinas,iPod feels sluggish since 3.0 update,Thursday
0,2221959840,2009-06-18 06:16:45-07:00,NO_QUERY,Rishanda,s@*# I lost É lot of my fav DVDs..,Thursday
